location,location_id,gtfs_stop_name,stop_lat,stop_lon,match_type,route
WILSON STATION GARAGE,226,Wilson,43.734547,-79.45079,MATCHED_FACILITY,59
ELLESMERE AND MCCOWAN STATION,252,Ellesmere Rd at McCowan Rd,43.77237,-79.251159,MATCHED_STOP_ONLY,59
DUFFERIN AND LAWRENCE STATION,272,Lawrence Ave West at Dufferin St,43.713907,-79.454938,MATCHED_INTERSECTION,59
CALEDONIA AND LAWRENCE,330,Lawrence Ave West at Caledonia Rd East Side,43.711461,-79.466098,MATCHED_INTERSECTION,59
TRANSIT AND WILSON STATION,336,Transit Rd at Wilson Ave North Side,43.734708,-79.45215,MATCHED_STOP_ONLY,59
UNKNOWN,344,,,,NO_STREET_MATCH,59
JANE AND MAPLE LEAF,355,Maple Leaf Dr at Jane St,43.709364,-79.505335,MATCHED_INTERSECTION,59
CULFORD AND LAWRENCE,361,Culford Rd at Lawrence Ave West North Side,43.706888,-79.487765,MATCHED_INTERSECTION,59
KEELE AND LAWRENCE STATION,432,Lawrence Ave West at Keele St East Side,43.708821,-79.477376,MATCHED_STOP_ONLY,59
KEELE STATION AND LAWRENCE,474,Lawrence Ave West at Keele St East Side,43.708821,-79.477376,MATCHED_STOP_ONLY,59
ALBION AND WESTON,480,Albion Rd at Weston Rd,43.717248,-79.53827,MATCHED_STOP_ONLY,59
EGLINTON AND MARLEE,484,Eglinton Ave West at Marlee Ave,43.697931,-79.439508,MATCHED_STOP_ONLY,59
CHURCH AND WESTON,562,Church St at Weston Rd,43.703403,-79.524942,MATCHED_INTERSECTION,59
LAWRENCE AND MARLEE,583,Lawrence Ave West at Marlee Ave,43.715432,-79.446757,MATCHED_INTERSECTION,59
THRONCLIFFE PARK,618,,,,NO_STREET_MATCH,59
OAK AND WESTON,627,Oak St at Weston Rd,43.708091,-79.532566,MATCHED_INTERSECTION,59
MARLEE AND WHITMORE,712,Marlee Ave at Whitmore Ave,43.699828,-79.440014,MATCHED_STOP_ONLY,59
WALSH AND WESTON,772,Walsh Ave at Weston Rd,43.717159,-79.537219,MATCHED_STOP_ONLY,59
LAWRENCE AND VIA BAGNA,787,Lawrence Ave West at Via Bagnato,43.71448,-79.452245,MATCHED_INTERSECTION,59
DUFFERIN AND GLENCAIRN STATION,790,Dufferin St at Glencairn Ave,43.706896,-79.453031,MATCHED_STOP_ONLY,59
LAWRENCE STATION,801,Lawrence Station,43.725178,-79.402124,MATCHED_FACILITY,59
WILSON STATION DIVISION,806,Wilson,43.734547,-79.45079,MATCHED_FACILITY,59
DUFFLAW AND LAWRENCE,841,Lawrence Ave West at Dufflaw Rd,43.712892,-79.460752,MATCHED_INTERSECTION,59
LAWRENCE STATION W,860,Lawrence Station,43.725178,-79.402124,MATCHED_FACILITY,59
BISHOP AND YONGE,1015,Yonge St at Bishop Ave North Side,43.782489,-79.416016,MATCHED_STOP_ONLY,59
LAWRENCE AND SAGE,1070,Lawrence Ave West at Sage Ave,43.712378,-79.463057,MATCHED_INTERSECTION,59
DUFFERIN STATION AND LAWRENCE,1108,Lawrence Ave West at Dufferin St,43.713907,-79.454938,MATCHED_INTERSECTION,59
CALE AND LAWRENCE STATION W,1416,Lawrence Ave West at Caledonia Rd East Side,43.711461,-79.466098,MATCHED_INTERSECTION,59
GLENCAIRN AND MARLEE,1424,Glencairn Ave at Marlee Ave,43.709079,-79.443655,MATCHED_STOP_ONLY,59
GLENCAIRN STATION AND MARLEE,1425,Glencairn Ave at Marlee Ave,43.709079,-79.443655,MATCHED_STOP_ONLY,59
GOOD SHEP AND LAWRENCE,1593,Lawrence Ave West at Good Shepherd Crt,43.71314,-79.458605,MATCHED_ROUTE,59
MT DENNIS GARAGE,1745,Mount Dennis Garage,43.693599,-79.495302,MATCHED_FACILITY,59
ENTIRE ROUTE,1936,,,,NO_STREET_MATCH,59
ST PHILIPS AND WESTON,2002,,,,NO_STREET_MATCH,59
APEX AND LAWRENCE,2164,Lawrence Ave West at Apex Rd,43.713417,-79.458406,MATCHED_INTERSECTION,59
MAPLE LEAF ANF JANE STATION,2171,Jane,43.650146,-79.483894,MATCHED_FACILITY,59
COULTER AND WESTON,2475,Weston Rd at Coulter Ave,43.704553,-79.528399,MATCHED_INTERSECTION,59
CULFORD AND HARROW,2486,Culford Rd at Harrow Dr,43.701344,-79.485051,MATCHED_INTERSECTION,59
DON MILLS AND STEELES,2689,Steeles Ave East at Don Mills Rd East Side,43.811254,-79.360036,MATCHED_STOP_ONLY,59
CHURCH AND JANE,2729,Church St at Jane St,43.709167,-79.505757,MATCHED_INTERSECTION,59
NEW GATE AND TAPSCOTT,2829,,,,NO_STREET_MATCH,59
CHURCH AND UPHILL,2830,Church St at Uphill Ave,43.708692,-79.508365,MATCHED_INTERSECTION,59
MEADOW OAK AND OAK,2904,Gary Dr at Meadow Oak Pl West Side,43.70907,-79.527969,MATCHED_INTERSECTION,59
BOURDON AND MAPLE LEAF,2925,Maple Leaf Dr at Bourdon Ave,43.711288,-79.495864,MATCHED_INTERSECTION,59
CHURCH AND PELMO,2937,,,,NO_STREET_MATCH,59
INGRAM AND SHEFFIELD,2944,,,,NO_STREET_MATCH,59
ALLEN AND LAWRENCE,3207,,,,NO_STREET_MATCH,59
BEVERLY HIL AND WILSON,3226,Wilson Ave at Beverly Hills Dr,43.71926,-79.516618,MATCHED_STOP_ONLY,59
GULLIVER AND KEELE,3354,Gulliver Rd at Keele St,43.699193,-79.476217,MATCHED_INTERSECTION,59
LAWRENCE STATION AND MARLEE,3376,Lawrence Ave West at Marlee Ave,43.715432,-79.446757,MATCHED_INTERSECTION,59
JANE STATION AND MAPLE LEAF,3483,Maple Leaf Dr at Jane St,43.709364,-79.505335,MATCHED_INTERSECTION,59
WILLIAM,3582,,,,NO_STREET_MATCH,59
MAPLE LEAF AND VENICE,3612,Maple Leaf Dr at Venice Dr,43.710599,-79.498395,MATCHED_INTERSECTION,59
PELMO CRESCENT,3866,,,,NO_STREET_MATCH,59
CLAVER AND DUFFERIN,3907,,,,NO_STREET_MATCH,59
CULFORD AND GEORGE,3927,Culford Rd at George Anderson Dr,43.703148,-79.486494,MATCHED_INTERSECTION,59
CORONA AND LAWRENCE,4019,Lawrence Ave West at Corona St,43.714227,-79.452548,MATCHED_INTERSECTION,59
DUFFERIN STATION AND GLENCAIRN,4387,Dufferin St at Glencairn Ave,43.706896,-79.453031,MATCHED_STOP_ONLY,59
DALBEATTIE AND GARY,4430,Gary Dr at Dalbeattie Ave,43.7121,-79.513984,MATCHED_INTERSECTION,59
COLVILLE AND SHEFFIELD,4516,Sheffield St at Colville Rd,43.707357,-79.471206,MATCHED_INTERSECTION,59
MARLEE AND ROSELAWN,4534,Marlee Ave at Roselawn Ave,43.702311,-79.441199,MATCHED_STOP_ONLY,59
EGLIN AND MARTIN GROVE,4633,Martin Grove Rd at Eglinton Ave West North Side,43.674908,-79.563145,MATCHED_STOP_ONLY,59
BENTON AND LAWRENCE,5006,Benton Rd at Lawrence Ave West South Side,43.709849,-79.471761,MATCHED_INTERSECTION,59
GARRY AND OAK,5086,,,,NO_STREET_MATCH,59
DUFFERIN AND WENDERLY,5101,Dufferin St at Wenderly Dr,43.710483,-79.453838,MATCHED_STOP_ONLY,59
GULLIVER AND KEELE STATION,5106,Gulliver Rd at Keele St,43.699193,-79.476217,MATCHED_INTERSECTION,59
FERN AND WESTON,5118,Weston Rd at Fern Ave South Side,43.702116,-79.523302,MATCHED_STOP_ONLY,59
KNOB HILL AND OAK,5123,,,,NO_STREET_MATCH,59
CHURCH AND ROSEMOUNT,5162,Church St at Rosemount Ave,43.705045,-79.52125,MATCHED_INTERSECTION,59
LAWRENCE STATION W AND MARL,5364,Lawrence Ave West at Marlee Ave,43.715432,-79.446757,MATCHED_INTERSECTION,59
BENTON AND LAWRENCE STATION,5409,Benton Rd at Lawrence Ave West South Side,43.709849,-79.471761,MATCHED_INTERSECTION,59
BENTON AND COLVILLE,5446,Benton Rd at Colville Rd,43.707841,-79.470907,MATCHED_INTERSECTION,59
CULFORD AND WYNDALE,5502,,,,NO_STREET_MATCH,59
MARLEE AND RIDELLE,5536,Marlee Ave at Ridelle Ave,43.703758,-79.441573,MATCHED_STOP_ONLY,59
LIVINGSTONE AND MARLEE,5570,Marlee Ave at Livingstone Ave,43.698896,-79.439797,MATCHED_STOP_ONLY,59
BENTON,5730,,,,NO_STREET_MATCH,59
MEADOW OAK PLA AND OAK,5822,,,,NO_STREET_MATCH,59
ST PHILLIP AND WESTON,5962,Weston Rd at St Phillips Rd,43.706383,-79.532709,MATCHED_INTERSECTION,59
CULFORD AND LAWRENCE STATION,6057,Culford Rd at Lawrence Ave West North Side,43.706888,-79.487765,MATCHED_INTERSECTION,59
WILLIAM R ALLEN,6130,,,,NO_STREET_MATCH,59
EGLINTON AND WINNETT,6147,,,,NO_STREET_MATCH,59
INGRAM AND KINCOURT,6161,Ingram Dr at Kincort St,43.700822,-79.469969,MATCHED_ROUTE,59
GREENBROOK AND KEELE,6388,Keele St at Greenbrook Dr,43.69692,-79.475238,MATCHED_STOP_ONLY,59
CHURCH AND PINE,6421,Church St at Pine St,43.707929,-79.511079,MATCHED_INTERSECTION,59
BLOSSOMF AND LAWRENCE,6526,,,,NO_STREET_MATCH,59
MAPLE AND STELLA,6591,Maple Leaf Dr at Stella St,43.710329,-79.500126,MATCHED_INTERSECTION,59
CHURCH AND JANE STATION,6865,Church St at Jane St,43.709167,-79.505757,MATCHED_INTERSECTION,59
KINCOURT AND SHEFIELD,7122,,,,NO_STREET_MATCH,59
OAKWOOD AND WESTON,7186,,,,NO_STREET_MATCH,59
CULFORD AND GULLIVER,7397,Gulliver Rd at Culford Rd,43.697844,-79.483727,MATCHED_INTERSECTION,59
GARY AND LOCKERBIE,7655,Gary Dr at Lockerbie Ave,43.711576,-79.516254,MATCHED_INTERSECTION,59
CHURCH AND KING STATION GEORGE,7731,Church St at George St,43.704209,-79.523249,MATCHED_ROUTE,59
COMAY AND GULLIVER,7735,Gulliver Rd at Comay Rd,43.6988,-79.478538,MATCHED_INTERSECTION,59
GARY AND WENDELL,7810,Gary Dr at Wendell Ave,43.709789,-79.524233,MATCHED_INTERSECTION,59
BAGNATO AND LAWRENCE,7954,Lawrence Ave West at Via Bagnato,43.71448,-79.452245,MATCHED_INTERSECTION,59
CULFORD AND WOOLTON,8067,Culford Rd at Woolton Cres North,43.701453,-79.485361,MATCHED_INTERSECTION,59
HAFIS AND SHEFFIELD,8093,Sheffield St at Hafis Rd,43.706257,-79.47105,MATCHED_INTERSECTION,59
DENSLEY AND SHEFFIELD,8215,Sheffield St at Densley Ave South Side,43.704666,-79.470535,MATCHED_INTERSECTION,59
CULFORD AND MAPLE LEAF,8302,Culford Rd at Maple Leaf Dr,43.712034,-79.48988,MATCHED_INTERSECTION,59
PELMO AND UPHILL,8597,,,,NO_STREET_MATCH,59
INGRAM AND KINCORT,8682,Ingram Dr at Kincort St,43.700822,-79.469969,MATCHED_INTERSECTION,59
GULLIVER,8736,,,,NO_STREET_MATCH,59
INGRAM AND KEELE STATION,8753,Keele St at Ingram Dr,43.699279,-79.475771,MATCHED_STOP_ONLY,59
CONWAY AND GULLIVER,8945,,,,NO_STREET_MATCH,59
CLIFFOR AND MAPLE LEAF,8976,,,,NO_STREET_MATCH,59
BENTON AND LAWRENCE STATION W,9185,Benton Rd at Lawrence Ave West South Side,43.709849,-79.471761,MATCHED_INTERSECTION,59
UPHILL AND WOODWARD,9282,Uphill Ave at Woodward Ave,43.709563,-79.509005,MATCHED_INTERSECTION,59
GULLIVER AN KEELE STATION,9517,Keele,43.655247,-79.459892,MATCHED_FACILITY,59
CHURCH AND GEORGE,9597,Church St at George St,43.703987,-79.523486,MATCHED_INTERSECTION,59
FAIRHOLME,9711,,,,NO_STREET_MATCH,59
GUILVER AND KEELE STATION,10068,,,,NO_STREET_MATCH,59
PHILLIPS AND WESTON,10342,Weston Rd at St Phillips Rd,43.706383,-79.532709,MATCHED_INTERSECTION,59
LAWRENCE AND REDBURY,10624,Lawrence Ave West at Ledbury St,43.720695,-79.422596,MATCHED_STOP_ONLY,59
BOLINGBRO AND LAWRENCE,10759,Lawrence Ave West at Bolingbroke Rd,43.714836,-79.449526,MATCHED_INTERSECTION,59
GARY AND LANGSIDE,10779,Gary Dr at Langside Ave,43.711073,-79.518539,MATCHED_INTERSECTION,59
LAWRENCE STATION E STATION,10793,Lawrence Station,43.725178,-79.402124,MATCHED_FACILITY,59
MICHEAL POWER ST JOSEP,10950,,,,NO_STREET_MATCH,59
KINCORT AND SHEFFILED,11161,,,,NO_STREET_MATCH,59
KINCO AND NORTHWESTERN,11163,,,,NO_STREET_MATCH,59
KINCORT AND SHEFFIELD,11260,,,,NO_STREET_MATCH,59
MARLEE AND STAYNER,11494,Marlee Ave at Stayner Ave,43.705048,-79.4421,MATCHED_STOP_ONLY,59
CAPITOL AND GLENCAIRN,11512,Glencairn Ave at Capitol Ave,43.707818,-79.449628,MATCHED_STOP_ONLY,59
EGLINTON W AND EVER,11610,,,,NO_STREET_MATCH,59
CULF AND LAWRENCE STATION W,11731,Culford Rd at Lawrence Ave West North Side,43.706888,-79.487765,MATCHED_INTERSECTION,59
EGLINTON W AND MARL,11784,Eglinton Ave West at Marlee Ave,43.697931,-79.439508,MATCHED_STOP_ONLY,59
MAPLE LEAF ANF CULFORD,11952,,,,NO_STREET_MATCH,59
WESTON BETWEEN COULTER,12121,,,,NO_STREET_MATCH,59
GARY AND MEADOW OAK,12138,Gary Dr at Meadow Oak Pl West Side,43.70907,-79.527969,MATCHED_INTERSECTION,59
KINCORD AND SHEFFIELD,12753,,,,NO_STREET_MATCH,59
ST PHILL AND WESTON,12777,Weston Rd at St Phillips Rd,43.706383,-79.532709,MATCHED_INTERSECTION,59
BLACK C AND MAPLE LEAF,12894,,,,NO_STREET_MATCH,59
EGLINTON W BUS BA,12960,,,,NO_STREET_MATCH,59
EGLINTON W 59 PLA,13083,,,,NO_STREET_MATCH,59
GARY AND PORTAGE,13148,Gary Dr at Portage Ave,43.710643,-79.521041,MATCHED_INTERSECTION,59
DUFF AND EGLINTON E,13224,Dufferin St at Eglinton Ave West,43.695556,-79.450105,MATCHED_STOP_ONLY,59
MAPLE LEAF AND ROADWAY,13443,Maple Leaf Dr at Opp Roadway to 290-300 Queens Dr Apartments,43.709813,-79.502456,MATCHED_INTERSECTION,59
CHURCH AND WESTON R,13810,Church St at Weston Rd,43.703403,-79.524942,MATCHED_INTERSECTION,59
RECTORY AND WESTON,13891,,,,NO_STREET_MATCH,59
MAPLE LEAF AND QUEEN STATION,14443,Maple Leaf Dr at Opp Roadway to 290-300 Queens Dr Apartments,43.709813,-79.502456,MATCHED_INTERSECTION,59
CHURCH AND CROSS,14601,,,,NO_STREET_MATCH,59
OAK AND YORK,15036,,,,NO_STREET_MATCH,59
D AND LAWRENCE STATION W,15206,,,,NO_STREET_MATCH,59
MAPLE LEAF AND STELLA,15401,Maple Leaf Dr at Stella St,43.710329,-79.500126,MATCHED_INTERSECTION,59
GULIVER AND KEEL,15707,,,,NO_STREET_MATCH,59
CULFORD AND GRACEFIELD,15795,Culford Rd at Gracefield Ave,43.709789,-79.489355,MATCHED_INTERSECTION,59
LAWRENCE STATION AVEVUE WEST,16196,Lawrence Station,43.725178,-79.402124,MATCHED_FACILITY,59
GARY AND HOWBERT,16320,,,,NO_STREET_MATCH,59
CULFORD AND QUEEN STATION,16346,,,,NO_STREET_MATCH,59
GOOD AND LAWRENCE STATION W,16513,Lawrence Ave West at Good Shepherd Crt,43.71314,-79.458605,MATCHED_INTERSECTION,59
LAWRENCE AND MARLEE AV,16526,Lawrence Ave West at Marlee Ave,43.715432,-79.446757,MATCHED_INTERSECTION,59
GREY AND LANGSIDE,16545,,,,NO_STREET_MATCH,59
GULLIVER AND HURDMAN,16824,,,,NO_STREET_MATCH,59
CHURCH AND GRATTAN,17441,Church St at Grattan St,43.705729,-79.519814,MATCHED_INTERSECTION,59
GULLIVER AND KEEL,17519,Gulliver Rd at Keele St,43.699193,-79.476217,MATCHED_INTERSECTION,59
CHURCH AND ROSEMOU,17702,Church St at Rosemount Ave,43.705045,-79.52125,MATCHED_INTERSECTION,59
HUMBER VIEW AND WESTON,18117,Weston Rd at Humber Blvd,43.683252,-79.480482,MATCHED_STOP_ONLY,59
CULLFORD AND LAWRENCE STATION,18161,Culford Rd at Lawrence Ave West North Side,43.706888,-79.487765,MATCHED_ROUTE,59
WILSON STATION GARAGE N,18495,Wilson,43.734547,-79.45079,MATCHED_FACILITY,59
GARY AND YELLAND W,18575,Gary Dr at Yelland St,43.708941,-79.527978,MATCHED_ROUTE,59
KING AND PINE,18630,,,,NO_STREET_MATCH,59
HURDMAN AND PARAMOUNT,19140,,,,NO_STREET_MATCH,59
BENTO AND LAWRENCE,19212,Benton Rd at Lawrence Ave West South Side,43.709849,-79.471761,MATCHED_INTERSECTION,59
OAK AND ROADWAY PIG,19391,Oak St at Roadway to Piggott Mews,43.708296,-79.530743,MATCHED_ROUTE,59
LONGVIEW AND UPHILL,19441,,,,NO_STREET_MATCH,59
RECTORY C AND WESTON,19487,,,,NO_STREET_MATCH,59
CHURCH AND UPHILL A,19501,Church St at Uphill Ave,43.708692,-79.508365,MATCHED_INTERSECTION,59
ALLAN AND LAWRENCE,19705,,,,NO_STREET_MATCH,59
CHURCH AND CYPRESS,19948,Church St at Cypress St,43.706615,-79.516833,MATCHED_INTERSECTION,59
FINCH AND MCCOWAN STATION,10,Finch Ave East at McCowan Rd,43.807895,-79.266729,MATCHED_STOP_ONLY,60
PIONEER VILLAGE STATION STATIO,11,Pioneer Village,43.777027,-79.509743,MATCHED_FACILITY,60
CRESCENT AND YONGE,16,,,,NO_STREET_MATCH,60
KENNEDY STATION,18,Kennedy,43.732246,-79.263885,MATCHED_FACILITY,60
FINCH STATION,20,Finch,43.780846,-79.415291,MATCHED_FACILITY,60
MARTIN GRO AND STEELES,22,Steeles Ave West at Martin Grove Rd,43.757668,-79.603509,MATCHED_INTERSECTION,60
EGLINTON STATION,39,Yonge St at Eglinton Ave East North Side - Eglinton Station,43.707916,-79.398471,MATCHED_FACILITY,60
ISLINGTON STATION,47,Islington,43.645149,-79.524193,MATCHED_FACILITY,60
VICTORIA PARK STATION,53,Victoria Park Ave at Victoria Park Station,43.694409,-79.289812,MATCHED_FACILITY,60
STEELES AND YONGE LOOP,62,Yonge St at Steeles Ave West South Side,43.79729,-79.42005,MATCHED_ROUTE,60
ISLINGTON STATION AND STEELES,71,Steeles Ave West at Islington Ave,43.764154,-79.574983,MATCHED_INTERSECTION,60
SIGNAL HIL AND STEELES,84,Signal Hill Ave at Steeles Ave West,43.752762,-79.624929,MATCHED_INTERSECTION,60
WILSON STATION,86,Wilson,43.734547,-79.45079,MATCHED_FACILITY,60
PIONNER VILLAGE STATIO,104,,,,NO_STREET_MATCH,60
DUFFERIN STATION AND FINCH,105,Finch Ave West at Dufferin St,43.769131,-79.466342,MATCHED_STOP_ONLY,60
JANE STATION,115,Jane,43.650146,-79.483894,MATCHED_FACILITY,60
KIPLING STATION AND STEELES LOOP,123,Steeles Ave West at Kipling Ave,43.759394,-79.59007,MATCHED_ROUTE,60
BATHURST AND DREWRY,128,Bathurst St at Drewry Ave,43.780923,-79.444692,MATCHED_STOP_ONLY,60
STEELES AND YONGE,142,Yonge St at Steeles Ave West South Side,43.79729,-79.42005,MATCHED_INTERSECTION,60
SHEPPARD STATION,148,Yonge St at Sheppard Ave West - Sheppard Station,43.761686,-79.411123,MATCHED_FACILITY,60
SHEPPARD W STATION,149,Sheppard Ave West at Dufferin St - Sheppard West Station,43.750543,-79.462607,MATCHED_FACILITY,60
ARROW GARAGE,159,,,,NO_STREET_MATCH,60
FINCH STATION W STATION,180,Finch,43.780846,-79.415291,MATCHED_FACILITY,60
DUFFERIN STATION GATE LOOP,192,Dufferin Gate Loop,43.634401,-79.425872,MATCHED_FACILITY,60
DON MILLS AND FINCH STATION,199,Don Mills Rd at Finch Ave East,43.792867,-79.355008,MATCHED_STOP_ONLY,60
EGLINTON AND YONGE,216,Eglinton Ave W at Yonge St,43.706643,-79.398574,MATCHED_STOP_ONLY,60
FINCH AND YONGE,218,Finch Ave West at Yonge St - Finch Station,43.779444,-79.416584,MATCHED_STOP_ONLY,60
STEELES LOOP,221,Rouge Hill Go Station Loop at Lawrence Ave East,43.780719,-79.130474,MATCHED_FACILITY,60
QUEEN STATION QUAY AND YONGE,222,Yonge St at Queen St West - Queen Station,43.65251,-79.379408,MATCHED_STOP_ONLY,60
MEADOWVALE LOOP,223,Rouge Hill Go Station Loop at Lawrence Ave East,43.780719,-79.130474,MATCHED_FACILITY,60
WILSON STATION GARAGE,226,Wilson,43.734547,-79.45079,MATCHED_FACILITY,60
YONGE,258,,,,NO_STREET_MATCH,60
MCNICOLL GARAGE,263,,,,NO_STREET_MATCH,60
ST CLAIR STATION,280,St Clair,43.687748,-79.392586,MATCHED_FACILITY,60
STEELES LOOP AND YONGE,287,Yonge St at Steeles Ave West South Side,43.79729,-79.42005,MATCHED_ROUTE,60
MARTIN GROVE AND STEELES,289,Steeles Ave West at Martin Grove Rd,43.757668,-79.603509,MATCHED_INTERSECTION,60
TRANSIT AND WILSON STATION,336,Transit Rd at Wilson Ave North Side,43.734708,-79.45215,MATCHED_STOP_ONLY,60
SIGNAL HILL AND STEELES,349,Signal Hill Ave at Steeles Ave West,43.752762,-79.624929,MATCHED_INTERSECTION,60
STEELES AND STEINWAY,352,Steeles Ave West at Steinway Blvd,43.754005,-79.620088,MATCHED_INTERSECTION,60
BATHURST STATION AND GREENWIN,375,Greenwin Village Rd at Bathurst St,43.790855,-79.444642,MATCHED_STOP_ONLY,60
QUEENSWAY DIVISION,378,Queen,43.652737,-79.379616,MATCHED_FACILITY,60
FINCH STATION AND YONGE,389,Finch Ave West at Yonge St - Finch Station,43.779444,-79.416584,MATCHED_STOP_ONLY,60
MALVERN GARAGE,467,,,,NO_STREET_MATCH,60
YONGE AND YORK MILLS STATION,472,Yonge St at York Mills Rd North Side - York Mills Station,43.744863,-79.40666,MATCHED_STOP_ONLY,60
CUMMER AND YONGE,473,Yonge St at Cummer Ave,43.786938,-79.41714,MATCHED_INTERSECTION,60
BATHURST STATION AND STEELES,476,Steeles Ave East at Bathurst St,43.792709,-79.44514,MATCHED_INTERSECTION,60
STEELES W,490,,,,NO_STREET_MATCH,60
EGLINTON AND KENNEDY,495,Eglinton Ave East at Kennedy Rd,43.732413,-79.267746,MATCHED_STOP_ONLY,60
STEELES AND WESTON,515,Steeles Ave West at Weston Rd,43.770521,-79.546149,MATCHED_INTERSECTION,60
KEELE STATION AND STEELES,560,Steeles Ave West at Keele St,43.781743,-79.4942,MATCHED_INTERSECTION,60
KIPLING AND STEELES,577,Steeles Ave West at Kipling Ave,43.759394,-79.59007,MATCHED_INTERSECTION,60
SIGNAL HILL AND STEINW,601,Signal Hill Ave at Steinway Blvd North Side,43.750913,-79.623994,MATCHED_INTERSECTION,60
FINCH AND JANE STATION,615,Jane St at Finch Ave West South Side,43.756377,-79.517646,MATCHED_STOP_ONLY,60
DUFFERIN AND ST CLAIR STATION,622,,,,NO_STREET_MATCH,60
HILDA AND STEELES,628,Steeles Ave West at Hilda Ave,43.795863,-79.4294,MATCHED_INTERSECTION,60
OLD WESTON AND STEELES,639,Steeles Ave West at Old Weston Rd,43.771107,-79.543085,MATCHED_INTERSECTION,60
SCHOLES AND STEELES,647,Steeles Ave West at Scholes Rd/Barmac Dr,43.768372,-79.555194,MATCHED_INTERSECTION,60
LAWRENCE STATION AND YONGE,654,Yonge St at Lawrence Ave West - Lawrence Station,43.725286,-79.402385,MATCHED_STOP_ONLY,60
ISLINGTON AND STEELES,671,Steeles Ave West at Islington Ave,43.764154,-79.574983,MATCHED_INTERSECTION,60
EXHIBITION LOOP,675,Exhibition Loop,43.635874,-79.417054,MATCHED_FACILITY,60
B AND GREENWIN VILLAGE,703,,,,NO_STREET_MATCH,60
NEWTON AND YONGE,744,,,,NO_STREET_MATCH,60
WILSON STATION DIVISION,806,Wilson,43.734547,-79.45079,MATCHED_FACILITY,60
JANE AND STEELES,865,Steeles Ave West at Jane St,43.775231,-79.52209,MATCHED_INTERSECTION,60
ALNESS AND STEELES,897,Steeles Ave West at Alness St,43.784538,-79.481222,MATCHED_INTERSECTION,60
MURRAY ROS AND STEELES,899,Steeles Ave West at Murray Ross Pkwy East Side,43.776344,-79.516416,MATCHED_INTERSECTION,60
DUFFERIN STATION AND STEELES,918,Steeles Ave West at Dufferin St,43.787469,-79.469755,MATCHED_INTERSECTION,60
EMPRESS AND YONGE,966,Yonge St at Empress Ave - North York Centre Station,43.769149,-79.4127,MATCHED_STOP_ONLY,60
SIGNET AND STEELES,982,Steeles Ave West at Signet Dr,43.770762,-79.54357,MATCHED_INTERSECTION,60
DUFFERIN AND STEELES,985,Steeles Ave West at Dufferin St,43.787469,-79.469755,MATCHED_INTERSECTION,60
ANTIBES AND BATHURST,996,Bathurst St at Antibes Dr,43.781233,-79.445042,MATCHED_STOP_ONLY,60
GERRY FITZ AND STEELES,1012,Steeles Ave West at Gerry Fitzgerald Dr,43.785992,-79.4749,MATCHED_INTERSECTION,60
BISHOP AND YONGE,1015,Yonge St at Bishop Ave North Side,43.782489,-79.416016,MATCHED_INTERSECTION,60
STEELES AND WARDEN STATION,1017,Steeles Ave East at Warden Ave,43.819848,-79.324123,MATCHED_STOP_ONLY,60
DUFFERIN STATION,1035,Dufferin,43.660198,-79.435478,MATCHED_FACILITY,60
MARKBROOK AND STEELES,1039,Steeles Ave West at Markbrook Lane,43.759939,-79.586358,MATCHED_INTERSECTION,60
SOUDAN AND YONGE,1053,Yonge St at Soudan Ave,43.704031,-79.39766,MATCHED_STOP_ONLY,60
FLORENCE AND YONGE,1107,Yonge St at Florence Ave,43.758337,-79.41031,MATCHED_STOP_ONLY,60
CARPENTER AND STEELES,1177,Steeles Ave West at Carpenter Rd,43.791875,-79.447721,MATCHED_INTERSECTION,60
ALLEN AND TRANSIT,1189,,,,NO_STREET_MATCH,60
FUTURITY G AND STEELES,1191,Steeles Ave West at Futurity Gate,43.786355,-79.474561,MATCHED_INTERSECTION,60
TRANSIT,1193,,,,NO_STREET_MATCH,60
DUFFERIN AND FINCH STATION,1298,Finch Ave West at Dufferin St,43.769131,-79.466342,MATCHED_STOP_ONLY,60
HUNTINGWOOD AND MIDLAND STATION,1302,Midland Ave at Huntingwood Dr,43.796901,-79.283225,MATCHED_STOP_ONLY,60
GROSVENOR AND YONGE,1312,Yonge St at Grosvenor St,43.663103,-79.383899,MATCHED_STOP_ONLY,60
KIPLING STATION AND STEELES,1414,Steeles Ave West at Kipling Ave,43.759394,-79.59007,MATCHED_INTERSECTION,60
HENDON AND YONGE,1540,Yonge St at Hendon Ave,43.781711,-79.416193,MATCHED_STOP_ONLY,60
ATHABASKA AND YONGE,1541,Yonge St at Athabaska Ave,43.795681,-79.419635,MATCHED_INTERSECTION,60
DREWRY AND YONGE,1626,Yonge St at Drewry Ave,43.787152,-79.417538,MATCHED_INTERSECTION,60
PETROLIA AND STEELES,1671,Steeles Ave West at Petrolia Rd,43.782395,-79.490224,MATCHED_INTERSECTION,60
BERWICK AND YONGE,1721,Yonge St at Berwick Ave,43.704437,-79.397961,MATCHED_STOP_ONLY,60
BATHURST AND STEELES,1773,Steeles Ave East at Bathurst St,43.792709,-79.44514,MATCHED_INTERSECTION,60
HOWARD MOS AND STEELES,1778,,,,NO_STREET_MATCH,60
CARLTON AND YONGE,1843,Carlton St at Yonge St - College Station,43.66144,-79.382912,MATCHED_STOP_ONLY,60
