location,location_id,gtfs_stop_name,stop_lat,stop_lon,match_type
BATHURST AND LYONSGATE,7897,Bathurst St at Lyonsgate Dr,43.742895,-79.435483,intersection_exact
ALLNESS AND FINCH STATION,7899,Finch Ave West at Grantbrook St West Side,43.776224,-79.432093,fuzzy_86
GLENCONE AND WARDEN,7900,Warden Ave at Apple Creek Blvd,43.860065,-79.33516,fuzzy_86
LINE WIDE,7901,,,,unmatched
EGLINTON STATION RE,7902,Eglinton Ave West at Martin Grove Rd East Side,43.674419,-79.562591,fuzzy_86
JANE AND RITA,7905,Jane St at Courage Ave South Side,43.744734,-79.514671,fuzzy_86
VICTORIA PARK STATION STASTION,7906,Victoria Park Station at Bus Bay 5,43.694476,-79.288705,fuzzy_88
LAWRENCE AND WELLAND,7907,Lawrence Ave West at Welland Rd,43.720066,-79.4263,intersection_exact
WARDEN STATION STSATION,7908,Warden Ave at Apple Creek Blvd,43.860065,-79.33516,fuzzy_86
BLACKWATER AND NEILSON,7910,Neilson Rd at Ellesmere Rd North Side,43.783012,-79.205028,fuzzy_86
DON MILLS STATION STATAION,7911,Sheppard Ave East at Bay Mills Blvd,43.77973,-79.304265,fuzzy_86
ERINGATE AND RENFORTH,7912,Renforth Station,43.66359,-79.590572,fuzzy_90
VIKING LANE AND W S,7913,St. Albans Rd at West Service Rd,43.639095,-79.534199,fuzzy_86
FINC HAND CHESSWOOD,7917,Finch Ave West at Grantbrook St West Side,43.776224,-79.432093,fuzzy_86
PORT UNION AND WINTER,7918,Port Union Rd at Adenmore Rd North Side,43.781768,-79.13747,fuzzy_86
BEATH AND MORNINGSIDE,7921,Morningside Ave at Sewells Rd North Side,43.816633,-79.21143,fuzzy_86
BAYVIEW STATION LOOP,7922,Bayview station,43.766721,-79.386315,station_exact
ANGUS GLENN AND MAJOR,7923,Angus Glen Community Centre Loop at Major Mackenzie Dr East,43.894614,-79.337402,fuzzy_86
DON MILLS AND GEORGE H,7925,Don Mills Rd at Esterbrooke Ave,43.779239,-79.348996,fuzzy_86
CASTLR FRANK STATION,7929,Castle Frank Station at Bus Bay 2,43.673628,-79.36885,fuzzy_81
E D AND ISLAND,7932,East Ave at Island Rd,43.797824,-79.138695,fuzzy_86
PEARSON INTERNATIONAL,7933,,,,unmatched
MCCOWAN AND RAYMERVILL,7936,McCowan Rd at Steeles Ave East North Side,43.83177,-79.2752,fuzzy_86
EGLINTON AND EVERDEN,7939,Eglinton Ave West at Russell Rd,43.681064,-79.533411,fuzzy_86
SHEPPARD AND SIGNET,7940,Sheppard Ave West at Harlock Blvd,43.753826,-79.445872,fuzzy_86
ROYAK YORK STATION,7943,Royal York Rd at Darlingbrook Cres South Side,43.670934,-79.521782,fuzzy_86
GARYRAY S AND WESTON,7945,Weston Rd at Garyray Dr,43.767534,-79.545753,fuzzy_88
DRUMHELLE AND ELMHURST,7946,Elmhurst Dr at Albion Rd West Side,43.725017,-79.551193,fuzzy_86
GARY FITZG AND STEELES,7947,Steeles Ave West at Jane St West Side,43.775471,-79.522085,fuzzy_86
THE WESTWAY AND TRIO,7948,The Westway at Trio Ave,43.694378,-79.534904,intersection_exact
OVERLEA AND WARDEN,7949,Warden Ave at Apple Creek Blvd,43.860065,-79.33516,fuzzy_86
BLOOR AND BRULE TERRAC,7950,,,,unmatched
ATLANTIC AND SNOOKER,7951,Atlantic Ave at King St West,43.639911,-79.421069,fuzzy_86
LAWRENCE STATION AMD BOLINGBRO,7952,Lawrence Ave West at Westona St East Side,43.69728,-79.526961,fuzzy_86
BATHURST AND SARANAC,7953,Bathurst St at Saranac Blvd,43.723161,-79.430751,intersection_exact
BAGNATO AND LAWRENCE,7954,Lawrence Ave West at Westona St East Side,43.69728,-79.526961,fuzzy_86
SUNNYBROOK HOSPITAL TO,7955,Raab Blvd at Hospital Rd West Side (K & L Wings),43.722578,-79.376201,fuzzy_86
LIVINGSTON,7956,Guildwood Pkwy at Livingston Rd,43.747659,-79.199145,fuzzy_TokenSet_high
SPRING FOREST SQUAR,7957,Sheppard Ave East at Parkway Forest Dr West Side,43.775632,-79.34516,fuzzy_86
AIRPORT AND BRESIER,7959,Airport Rd at Highway 427 Overpass West Side,43.686436,-79.602317,fuzzy_86
BRADSTOCK AND SHEPPARD,7960,Sheppard Ave West at Harlock Blvd,43.753826,-79.445872,fuzzy_86
WILSON STATION BUS LO,7962,Wilson Ave at Apex Lane,43.728721,-79.475772,fuzzy_86
SHEPPARD W AND YUKO,7963,Sheppard West Station at Bus Bay 8,43.749209,-79.462434,fuzzy_88
PIONER VILLAGE STATION,7964,Pioneer Village Station Bus Bay 6,43.776939,-79.509883,fuzzy_95
DUFFERIN AND SPRINHURS,7965,Dufferin St at St Clair Ave West,43.677768,-79.442907,fuzzy_86
GRAND AND QUEENSWAY,7969,,,,unmatched
DIXON AND JETLINER,7973,Dixon Rd at Carlingview Dr,43.686589,-79.595728,fuzzy_86
LAWRENCE AND STARPRAY,7974,Lawrence Ave East at Crockford Blvd,43.745931,-79.291536,fuzzy_86
LAWRENCE AND VANDERBEN,7975,Lawrence Ave West at Westona St East Side,43.69728,-79.526961,fuzzy_86
VANDERBRENT CRES,7976,Lawrence Ave West at Brucewood Cres,43.71859,-79.432803,fuzzy_86
ARWICK AND FINCH,7979,Finch Ave West at Grantbrook St West Side,43.776224,-79.432093,fuzzy_86
SHEPPARD AND WALKWAY T,7981,Meadowvale Loop at Sheppard Ave East,43.809148,-79.170722,fuzzy_86
DUNDAS STATION ST W,7983,3671 Dundas St West,43.665669,-79.496954,fuzzy_95
MOUNT DENNIS GO AND UP,7985,Mount Dennis Station at Bus Bay 7,43.688701,-79.488685,fuzzy_87
DUFFERIN AND LANSDOWNE STATION,7987,Lansdowne Ave at Paton Rd North Side,43.660913,-79.443619,fuzzy_86
DRAGON ALLEY,7989,Don Valley,43.721645,-79.337929,fuzzy_WRatio_medium
BROOKHA AND TRETHEWEY,7990,,,,unmatched
401 AND AT AND WESTON,7992,Weston Rd at Gunns Rd South Side,43.675541,-79.470205,fuzzy_86
MAIN STREET STATION N,7995,Main St Markham North at Springdale Ave,43.885657,-79.26252,fuzzy_86
KENNEDY STATION UNIT 4,7996,Kennedy Rd at Ranstone Gardens,43.742208,-79.272214,fuzzy_86
EGLINTON AND LAIRD EA,8003,,,,unmatched
BAYVIEW AND FOXWARREN,8004,Bayview Ave at Foxwarren Dr,43.770495,-79.388789,intersection_exact
HOWARD MOSCOE AND STEELES,8005,Jane St at Steeles Ave West South Side,43.774891,-79.521862,fuzzy_86
APPLECREEK AND WARDEN,8006,Warden Ave at Apple Creek Blvd,43.860065,-79.33516,fuzzy_86
CORONATION AND WALLAND,8007,Coronation Dr at Wallsend Dr,43.764615,-79.167327,fuzzy_81
KING STATION GEOR AND TRETHEWEY,8008,,,,unmatched
UNIVERSITY OF SCARBOROUGH,8010,University of Toronto Scarborough,43.784547,-79.184915,fuzzy_95
BATHURST AND DREWERY,8012,Bathurst St at Wilson Ave South Side,43.736782,-79.43401,fuzzy_86
HWY AND MCCOWAN,8013,McCowan Rd at Bridley Dr,43.814517,-79.270578,fuzzy_86
SAINT AND SERVICE,8014,St. Albans Rd at West Service Rd,43.639095,-79.534199,fuzzy_86
LIBERTY AND STRAC,8017,Liberty St at Atlantic Ave,43.638372,-79.420366,fuzzy_86
LIPINCOTT AND WESTON,8018,Weston Rd at Gunns Rd South Side,43.675541,-79.470205,fuzzy_86
HA AND QUEEN STATION PLATE,8024,Queen's Plate Dr (West) at Janda Crt,43.723155,-79.600731,fuzzy_86
DONS AND VICTORIA PARK,8030,Victoria Park Station at Bus Bay 5,43.694476,-79.288705,fuzzy_88
MILVAN,8031,Milvan Dr at Penn Dr (South),43.75159,-79.5531,fuzzy_TokenSet_high
EGLINTON W AND HARVIE,8033,Eglinton Ave West at Harvie Ave,43.694064,-79.457229,intersection_exact
LAWRENCE AND WOODCLIFE,8037,Lawrence Ave East at Crockford Blvd,43.745931,-79.291536,fuzzy_86
MONTANA AND WILSON,8038,Wilson Ave at Dufferin St,43.731854,-79.459521,fuzzy_86
ATHABASCA AND YONGE,8039,Yonge St at Shaftesbury Ave North Side - Summerhill Station,43.68239,-79.391664,fuzzy_86
EGLINTON YARD,8040,Eglinton Ave West at Keele St/Trethewey Dr,43.689983,-79.475291,fuzzy_86
LEASIDE BRIDGE,8043,Overlea Blvd at Leaside Park Dr East Side,43.703699,-79.350961,fuzzy_86
ENCHANTED HILLS CR,8046,Steeles Ave East at Opposite Walkway to Enchanted Hills Cres,43.830596,-79.277601,fuzzy_TokenSet_high
FINCH STATION AND MILLIKEN,8052,Finch Ave East at Milliken Blvd,43.801717,-79.294427,intersection_exact
GOLDCREST AND LAWRENCE,8053,Lawrence Ave West at Westona St East Side,43.69728,-79.526961,fuzzy_86
CLAIREVILLE AND HUMBER,8054,Claireville Dr (South) at Humberline Dr,43.737944,-79.618703,fuzzy_86
BATHURST AND OLD FORES,8055,Bathurst St at Wilson Ave South Side,43.736782,-79.43401,fuzzy_86
OF T SCARBOROUGH CAM,8059,University of Toronto Scarborough,43.784547,-79.184915,fuzzy_86
UOFT SCARBOROUGH CAMPUS,8060,Ellesmere Rd at Neilson Rd - Scarborough Health Network Cent,43.782805,-79.204762,fuzzy_86
SHEPPARD AND WILLIAM R,8061,Sheppard Ave West at Dufferin St - Sheppard West Station,43.750543,-79.462607,fuzzy_86
SUNNYBROOK SHEPPARD,8062,Bayview Ave at Sheppard Ave East - Bayview Station,43.766792,-79.388244,fuzzy_86
ABITIBI S O AND YONGE,8064,Yonge St at Steeles Ave West South Side,43.79729,-79.42005,fuzzy_86
CULFORD AND WOOLTON,8067,Culford Rd at Maple Leaf Dr,43.712034,-79.48988,fuzzy_86
EGLINTON W AND W,8068,4005 Eglinton Ave West,43.683341,-79.516851,fuzzy_95
KEELE AND TORONTO,8069,Keele St at West Toronto St,43.670163,-79.466669,intersection_exact
SERVICE AND T,8071,North Service Rd at Eglinton Ave East,43.733029,-79.265477,fuzzy_86
ATLANTIC AND SNOOKER S,8073,,,,unmatched
HUMBER LINE LOOP,8074,Wilson Ave at Julian Rd West Side - Humber River Hospital,43.724669,-79.491492,fuzzy_86
EGLINTON AND MC MCCOWAN STATION,8075,Eglinton Ave East at Bellamy Rd North West Side - Eglinton G,43.740238,-79.232608,fuzzy_86
WILSON STATION LOWER P,8076,Wilson Station at Lower Platform Bus Bay 7,43.734777,-79.451045,fuzzy_88
LONG BRANCE LOOP,8079,Long Branch Loop,43.592111,-79.5437,fuzzy_91
DUFFERIN STATION ADN EGLINTON,8080,Dufferin St at Samor Rd South Side,43.71788,-79.455672,fuzzy_86
AMAZON FULLMENT CENTRE,8081,Morningside Ave at Passmore Ave - Amazon Fulfillment Centre,43.835793,-79.242093,fuzzy_86
LEASIDE BRIDGE AND MIL,8082,Overlea Blvd at Leaside Park Dr East Side,43.703699,-79.350961,fuzzy_86
CASTLEB AND ROYAL YORK,8083,Dundas St West at Royal York Rd East Side,43.658613,-79.515176,fuzzy_86
KIPLING AND LEARMONT,8084,Kipling Ave at Learmont Dr,43.690196,-79.556942,intersection_exact
GORODON BAKER,8087,Harold Evans Cres at Gordon Baker Rd East Side,43.80497,-79.344227,fuzzy_86
HIGHLAND CREEK ROUT,8088,Highland Creek Overpass at Kingston Rd,43.784451,-79.168491,fuzzy_86
NEILSON ROUTE,8089,Neilson Rd at Ellesmere Rd North Side,43.783012,-79.205028,fuzzy_86
HUMBERLINE YORK,8091,Claireville Dr (South) at Humberline Dr,43.737944,-79.618703,fuzzy_86
ALAM AND EGLINTON W,8092,Eglinton Ave West at Martin Grove Rd East Side,43.674419,-79.562591,fuzzy_86
HAFIS AND SHEFFIELD,8093,Sheffield St at Hafis Rd,43.706257,-79.47105,intersection_exact
CALEDONIA AND LESWYN,8096,Caledonia Rd at Leswyn Rd,43.7159,-79.467783,intersection_exact
KENNEDY STATION DROP O,8097,Kennedy Station Drop-off Platform,43.732229,-79.263511,fuzzy_90
BERKELEY AND FRONT,8099,Front St East at Berkeley St,43.651134,-79.364259,intersection_exact
FOURWINDS AND TANGIERS,8102,,,,unmatched
HUNTINGDA AND PHARMACY,8103,,,,unmatched
CALLOW AND THE WESTWAY,8105,The Westway at Sun Row Dr East Side,43.689215,-79.540494,fuzzy_86
DIXON AND INCLIFFE,8108,Dixon Rd at Carlingview Dr,43.686589,-79.595728,fuzzy_86
PRINCES LOOP,8109,Dufferin Gate Loop,43.634401,-79.425872,fuzzy_WRatio_high
DON MILLS STATION SPA,8110,Don Mills Rd at Esterbrooke Ave,43.779239,-79.348996,fuzzy_86
MILLWOOD BRIDGE,8113,Overlea Blvd at Millwood Rd East Side,43.702452,-79.35223,fuzzy_86
DUFFERIN AND GLEN PARK,8115,Dufferin St at St Clair Ave West,43.677768,-79.442907,fuzzy_86
NEW FOREST SQUARE,8118,Kennedy Rd at Village Green Sq,43.777116,-79.285362,fuzzy_WRatio_high
DANFORTH AND ELDON,8120,Warden Ave at Danforth Rd North Side,43.697766,-79.274961,fuzzy_86
EGLINTON AND MUNICIPAL,8121,Eglinton Ave West at Martin Grove Rd East Side,43.674419,-79.562591,fuzzy_86
BRENTON AND DAWES,8123,Dawes Rd at Brenton St,43.701231,-79.296853,intersection_exact
DON MILLS STATION ANSD OVERLEA,8127,Don Mills Rd at Duncan Mill Rd South Side,43.761374,-79.34741,fuzzy_86
CALEDONIA AND ST CLAIR STATION,8128,St Clair Ave West at Caledonia Rd,43.675536,-79.454363,intersection_exact
VICTORIA PARK STATION LOOP VI,8132,Victoria Park Station at Bus Bay 5,43.694476,-79.288705,fuzzy_88
CASTLE FRANKSTATION,8133,Castle Frank Station at Bus Bay 2,43.673628,-79.36885,fuzzy_69
FINC AND YONGE,8135,Yonge St at Finch Ave East,43.779588,-79.415334,intersection_exact
AIRPORT CRES AND AL,8136,Royal York Rd at Darlingbrook Cres South Side,43.670934,-79.521782,fuzzy_86
FINCH AND PEARDALE,8140,Finch Ave West at Grantbrook St West Side,43.776224,-79.432093,fuzzy_86
VIKING LANE,8141,King,43.649059,-79.378113,fuzzy_WRatio_high
CEDARVALE AND EG,8144,,,,unmatched
NW GATE AND STEELES W,8145,Steeles Ave West at Murray Ross Pkwy East Side,43.776344,-79.516416,fuzzy_86
NOREEN AND PHARMACY,8146,,,,unmatched
DISCO,8148,Disco Rd at Carlingview Dr East Side,43.69981,-79.600769,fuzzy_90
MAC DONELL AND QUEEN STATION S,8149,MacDonell Ave at Queen St West North Side,43.640726,-79.437986,fuzzy_86
ARROW YARD,8152,Arrow Rd at Finch Ave West,43.753006,-79.535911,fuzzy_TokenSet_high
SCARBOROUGH GOLD CLUB,8153,Lawrence Ave East at McCowan Rd Westside Scarborough General,43.755437,-79.246651,fuzzy_86
LANSDOW AND ST CLAIR STATION W,8154,Steeles Ave West at Jane St West Side,43.775471,-79.522085,fuzzy_86
BLAC AND LAWRENCE STATION AV W,8155,Keele St at Finch Ave West North Side - Finch West Station,43.764093,-79.490996,fuzzy_86
KIPLING STATION ST ALBANS ROAD,8158,Kipling Ave at Genthorn Ave North Side,43.723684,-79.57228,fuzzy_86
ISLINGTON AND ORRELL,8159,Islington Ave at Orrell Ave,43.656887,-79.528879,intersection_exact
WELLESLEY STATION ST E,8160,Parliament St at Wellesley St East North Side,43.668507,-79.369582,fuzzy_90
CLAIRVE AND HUMBERLINE,8162,Claireville Dr (South) at Humberline Dr,43.737944,-79.618703,fuzzy_86
LAKESHORE AND SAULTERS,8164,Carlaw Ave at Lake Shore Blvd East,43.655953,-79.338049,fuzzy_86
ATLANIC AND KING STATION,8167,King St West at Sudbury St,43.640853,-79.417479,fuzzy_86
DOVEHOUSE AND SENTINEL,8169,Sentinel Rd at Dovehouse Ave,43.748889,-79.493235,intersection_exact
BULLOCK AND MARKHAM,8170,Main St Markham North at Springdale Ave,43.885657,-79.26252,fuzzy_86
ARROW GATE N,8171,Sheppard Ave East at Ecopark Gate,43.805823,-79.183075,fuzzy_86
DON VALLY STATION,8173,Overlea Blvd at Don Mills Rd West Side,43.709806,-79.335373,fuzzy_86
EGLINTON W A,8174,Eglinton Ave West at Martin Grove Rd East Side,43.674419,-79.562591,fuzzy_90
LITTLES AND SWELLS,8175,Littles Rd at Old Finch Ave,43.820932,-79.206036,fuzzy_86
YONGE AND YONGE S,8176,Yonge St at Front St West,43.646785,-79.377161,fuzzy_86
ALBAN AND SERVICE,8177,St. Albans Rd at West Service Rd,43.639095,-79.534199,fuzzy_86
YORK MILLS YONGE,8178,York Mills Rd at Hedgewood Rd East Side,43.744875,-79.398732,fuzzy_86
BEACHALL AND EGLINTON,8179,Eglinton Ave East at Bellamy Rd North West Side - Eglinton G,43.740238,-79.232608,fuzzy_86
KINGSTON AND SANDOWN,8180,Kingston Rd at Sandown Ave,43.70858,-79.249674,intersection_exact
BRUNSWICK AND HARBORD,8184,Harbord St at Brunswick Ave,43.662181,-79.406126,intersection_exact
FINCH AND WESTON E,8185,Finch Ave West at Grantbrook St West Side,43.776224,-79.432093,fuzzy_86
ARROW TRAFFIC OFFICE,8186,Arrow Rd at Sheppard Ave West North Side,43.736355,-79.529315,fuzzy_86
BROOKMI AND BROOKMILLL,8187,,,,unmatched
BERNER AND NEILSON,8188,Neilson Rd at Ellesmere Rd North Side,43.783012,-79.205028,fuzzy_86
BLOOR AND LANDSDOWNE,8189,Lansdowne Ave at Bloor St West,43.658219,-79.442624,fuzzy_86
THE AND THE W MALL,8191,The West Mall at Waulron St,43.620069,-79.56205,fuzzy_95
DUFFERIN STATION AND YORKDALE,8194,Dufferin St at Yorkdale Rd,43.726531,-79.457356,intersection_exact
BLOOR S AND PARLIAMENT,8195,Parliament St at Bloor St East,43.671579,-79.37081,fuzzy_89
SENMAR AND STEELES,8197,Steeles Ave West at Murray Ross Pkwy East Side,43.776344,-79.516416,fuzzy_86
GREENACRES AND KEELE STATION,8199,,,,unmatched
DENISON AND WARDEN,8200,Warden Ave at Denison St,43.827649,-79.326714,intersection_exact
CHURCH S AND WESTON,8201,Weston Rd at Church St,43.702978,-79.525105,fuzzy_88
CARLAW W AND DINGWALL,8202,Riverdale Ave at Pape Ave West Side,43.671147,-79.342275,fuzzy_86
O CONNOR D AND PAPE,8204,Pape Ave at O'Connor Dr North Side,43.693657,-79.350372,fuzzy_86
YORK TOWN CENTRE,8205,Overlea Blvd at East York Town Centre (East Side),43.706974,-79.345216,fuzzy_90
WILSON STATION NORT AND YONGE,8206,Yonge St at Shaftesbury Ave North Side - Summerhill Station,43.68239,-79.391664,fuzzy_86
BURNAMTHOR AND KIPLING,8207,Kipling Ave at Genthorn Ave North Side,43.723684,-79.57228,fuzzy_86
GREAT OA AND ISLINGTON,8208,Islington Ave at Fordwich Cres,43.727108,-79.560871,fuzzy_86
STEELES AND VICTORIA,8209,Steeles Ave East at Tarbert Rd,43.804084,-79.392106,fuzzy_86
COXWELL AND DUERN,8210,,,,unmatched
YORK MILLS STATION ORMO,8211,York Mills Station at Bus Bay 3,43.74511,-79.40634,fuzzy_86
DON AND FREASMEADOW,8214,Don Mills Rd at Esterbrooke Ave,43.779239,-79.348996,fuzzy_86
DENSLEY AND SHEFFIELD,8215,Sheffield St at Densley Ave,43.705094,-79.47051,intersection_exact
ROMANWOOD AND YONGE,8217,Yonge St at Shaftesbury Ave North Side - Summerhill Station,43.68239,-79.391664,fuzzy_86
PRINCESS GATE WILSON STATION,8218,Wilson Station at Bus Bay 1A,43.734475,-79.45092,fuzzy_86
EDMUNDS AND YONGE,8222,Yonge St at Front St West,43.646785,-79.377161,fuzzy_86
HIGHW AND MORNING STAR,8226,,,,unmatched
DUFFERIN AND SHEPPARD,8227,Dufferin St at St Clair Ave West,43.677768,-79.442907,fuzzy_86
DUNDAS AND YONGE,8228,Yonge St at Front St West,43.646785,-79.377161,fuzzy_86
PIUONEER VILLAGE,8229,Pioneer Village Station Bus Bay 11,43.776839,-79.508835,fuzzy_88
ARLETA,8233,Arleta Ave at Tina Crt,43.743611,-79.501445,fuzzy_90
SPAR AND VICTORIA PARK,8234,Victoria Park Station at Bus Bay 5,43.694476,-79.288705,fuzzy_88
TOWN CENTRE,8238,McCowan Rd at Town Centre Crt South Side,43.774229,-79.252204,fuzzy_90
ANGUS AND MAJOR MACKEN,8244,Angus Glen Community Centre Loop at Major Mackenzie Dr East,43.894614,-79.337402,fuzzy_86
BAY AND LAKE SHORE,8245,Bay St at Lake Shore Blvd W,43.643114,-79.377779,intersection_exact
MASSEYFIELD AND WARDEN,8248,Warden Ave at Masseyfield Gate,43.823658,-79.325363,fuzzy_95
ROYA Y AND THE WESTWAY,8249,The Westway at Sun Row Dr East Side,43.689215,-79.540494,fuzzy_86
ARGILE AND OSSINGTON,8251,Ossington Ave at Leeds St South Side,43.663872,-79.426518,fuzzy_86
FINCH AND PAPE STATION,8254,Finch Ave East at Tollerton Ave,43.786413,-79.386577,fuzzy_86
KINGSTON AND SCAR,8256,Kingston Rd at Galloway Rd West Side,43.761802,-79.195118,fuzzy_86
FINCH STATION W STATEION,8257,Finch Ave West at Grantbrook St West Side,43.776224,-79.432093,fuzzy_86
GUIL AND KINGSTON,8258,Kingston Rd at Galloway Rd West Side,43.761802,-79.195118,fuzzy_86
RENAULT AND ROYAL YORK,8262,Royal York Rd at Darlingbrook Cres South Side,43.670934,-79.521782,fuzzy_86
DON MILLS AND FOREST H,8264,Don Mills Rd at Lawrence Ave East,43.736801,-79.34314,fuzzy_86
FINCH AND FINCHURST,8265,Finch Ave West at Grantbrook St West Side,43.776224,-79.432093,fuzzy_86
KINGSTON AND SCARBO,8267,Kingston Rd at Galloway Rd West Side,43.761802,-79.195118,fuzzy_86
CEDARVALE STATION YU STATION,8268,Cedarvale Station at Bus Bay 7,43.699453,-79.435904,fuzzy_86
FENELON LOOP,8269,Steeles Ave East Loop,43.798341,-79.417889,fuzzy_WRatio_high
STEELES AMD CAPSTAN,8273,Steeles Ave West at Jane St West Side,43.775471,-79.522085,fuzzy_86
GLOUCESTER AND YONGE,8274,Yonge St at Gloucester St,43.666476,-79.385123,intersection_exact
PEARSON T3 ARRIVALS,8277,Airport Rd at Highway 427 Overpass West Side,43.686436,-79.602317,fuzzy_86
EGLINTON STATION BUS P,8279,Westwood Square Bus Terminal at Morning Star Dr,43.721726,-79.640711,fuzzy_86
BRECKON AND SHEPPARD,8280,Sheppard Ave East at Kingston Rd North Side,43.799459,-79.146775,fuzzy_86
COSENTINO AND MIDLAND,8282,Eglinton Ave East at Midland Ave,43.734195,-79.259166,fuzzy_86
LEBOVIC 773,8284,Hakimi Lebovic,43.726974,-79.291664,geo_38m
POTTERY,8285,Broadview Ave at Pottery Rd South Side,43.683554,-79.357145,fuzzy_90
YORK MILLS STATION STATIOBN,8287,York Mills Station at Bus Bay 2,43.745136,-79.406134,fuzzy_86
MARTIN GRO AND WESTWAY,8289,The Westway at Martin Grove Rd,43.683492,-79.566891,fuzzy_95
METROPLITAN AND WARDEN,8293,Warden Ave at Lawrence Ave East,43.745093,-79.29451,fuzzy_86
CASTLEMOOR AND MINGAY,8295,Mingay Ave at Major Mackenzie Dr East,43.90725,-79.277939,fuzzy_86
GUILDWOOD GO,8301,Kingston Rd at Celeste Dr East Side - Guildwood GO Station,43.757245,-79.198945,fuzzy_90
CULFORD AND MAPLE LEAF,8302,Culford Rd at Maple Leaf Dr,43.712034,-79.48988,intersection_exact
LONG BRANCH,8303,Long Branch Loop,43.592111,-79.5437,fuzzy_100
MILVAN AND TORYORK,8306,,,,unmatched
HAWKSBURY AND SHEPPARD,8307,Sheppard Ave East at Hawksbury Dr,43.767965,-79.383021,intersection_exact
CARLINGVIEW AND METEOR,8308,Carlingview Dr at Meteor Dr,43.680652,-79.592629,intersection_exact
GARRET AND WILSON,8311,Wilson Ave at Dufferin St,43.731854,-79.459521,fuzzy_86
HIGHLA AND KINGSTON,8312,Kingston Rd at Galloway Rd West Side,43.761802,-79.195118,fuzzy_86
CEDARVALE STATION,8315,Cedarvale Station at Bus Bay 4,43.699706,-79.436312,fuzzy_95
DAVISVILLE STATION TU,8316,Davisville Ave at Yonge St,43.698505,-79.395939,fuzzy_86
LAWRENCE STATION AND ORTON PARK,8317,Lawrence Ave East at Orton Park Rd,43.763877,-79.205766,intersection_exact
SPRINGVIEW AND WILSON,8318,Wilson Ave at Highview Ave East Side,43.723322,-79.496337,fuzzy_86
ROBINA AND ST CLAIR,8319,Ossington Ave at Leeds St South Side,43.663872,-79.426518,fuzzy_86
TEDDINGTON P AND YONGE,8320,Yonge St at Shaftesbury Ave North Side - Summerhill Station,43.68239,-79.391664,fuzzy_86
DENTON AND VICTORIA,8322,Victoria Park Ave at Swanwick Ave,43.685254,-79.285963,fuzzy_86
BRIDAL AND CASTLEMORE,8324,Castlemore Ave at The Bridle Walk,43.896173,-79.308064,fuzzy_86
DON MILLS AND PREMIER,8325,Don Mills Rd at Esterbrooke Ave,43.779239,-79.348996,fuzzy_86
MIDLAND AND NORBURY,8326,Midland Ave at Lawrence Ave East South Side,43.750766,-79.265001,fuzzy_86
DOURO AND KING,8327,Shaw St at King St West North Side,43.641791,-79.415057,fuzzy_86
MANITOBA AND STRAUGHAN,8328,,,,unmatched
